"","timestampMs","latitudeE7","longitudeE7","accuracy","Timestamp"
"16709",1537179952896,39.8881264,4.2653131,24,2018-09-17 11:25:52
"16710",1537179971419,39.8881264,4.2653131,24,2018-09-17 11:26:11
"16711",1537180006862,39.8881264,4.2653131,24,2018-09-17 11:26:46
"16712",1537180026904,39.8881264,4.2653131,24,2018-09-17 11:27:06
"16713",1537180046947,39.8881264,4.2653131,24,2018-09-17 11:27:26
"16714",1537180066979,39.8881264,4.2653131,24,2018-09-17 11:27:46
"16737",1537180122000,39.8882661,4.2652323,10,2018-09-17 11:28:42
"16738",1537180137000,39.8882725,4.2652259,10,2018-09-17 11:28:57
"16750",1537180167000,39.8882725,4.2652259,10,2018-09-17 11:29:27
"16795",1537180231006,39.8882659,4.2652418,10,2018-09-17 11:30:31
"16796",1537180251070,39.8882659,4.2652418,10,2018-09-17 11:30:51
"16797",1537180271136,39.8882659,4.2652418,10,2018-09-17 11:31:11
"16798",1537180291215,39.8882659,4.2652418,10,2018-09-17 11:31:31
"16799",1537180311287,39.8882659,4.2652418,10,2018-09-17 11:31:51
"16800",1537180331345,39.8882659,4.2652418,10,2018-09-17 11:32:11
"16812",1537180371465,39.8882659,4.2652418,10,2018-09-17 11:32:51
"16813",1537180391540,39.8882659,4.2652418,10,2018-09-17 11:33:11
"16814",1537180411588,39.8882659,4.2652418,10,2018-09-17 11:33:31
"16815",1537180431611,39.8882659,4.2652418,10,2018-09-17 11:33:51
"16816",1537180451672,39.8882659,4.2652418,10,2018-09-17 11:34:11
"16828",1537180491798,39.8882659,4.2652418,10,2018-09-17 11:34:51
"16829",1537180511834,39.8882659,4.2652418,10,2018-09-17 11:35:11
"16830",1537180534245,39.8882452,4.2652752,15,2018-09-17 11:35:34
"16831",1537180554304,39.8882452,4.2652752,15,2018-09-17 11:35:54
"16832",1537180574379,39.8882452,4.2652752,15,2018-09-17 11:36:14
"16833",1537180594450,39.8882452,4.2652752,15,2018-09-17 11:36:34
"16834",1537180614519,39.8882452,4.2652752,15,2018-09-17 11:36:54
"16846",1537180654648,39.8882452,4.2652752,15,2018-09-17 11:37:34
"16847",1537180674729,39.8882452,4.2652752,15,2018-09-17 11:37:54
"16848",1537180694791,39.8882452,4.2652752,15,2018-09-17 11:38:14
"16849",1537180714848,39.8882452,4.2652752,15,2018-09-17 11:38:34
"16850",1537180734902,39.8882452,4.2652752,15,2018-09-17 11:38:54
"16851",1537180754976,39.8882452,4.2652752,15,2018-09-17 11:39:14
"16863",1537180795177,39.8882452,4.2652752,15,2018-09-17 11:39:55
"16864",1537180815229,39.8882452,4.2652752,15,2018-09-17 11:40:15
"16865",1537180834393,39.8882293,4.265316,22,2018-09-17 11:40:34
"16866",1537180854411,39.8882293,4.265316,22,2018-09-17 11:40:54
"16867",1537180874454,39.8882293,4.265316,22,2018-09-17 11:41:14
"16879",1537180911326,39.8882671,4.2653115,16,2018-09-17 11:41:51
"16902",1537180963031,39.8882895,4.2652375,10,2018-09-17 11:42:43
"16903",1537180978111,39.8882563,4.2653094,16,2018-09-17 11:42:58
"16904",1537180998155,39.8882563,4.2653094,16,2018-09-17 11:43:18
"16905",1537181018234,39.8882563,4.2653094,16,2018-09-17 11:43:38
"16906",1537181038315,39.8882563,4.2653094,16,2018-09-17 11:43:58
"16918",1537181078451,39.8882563,4.2653094,16,2018-09-17 11:44:38
"16919",1537181098519,39.8882563,4.2653094,16,2018-09-17 11:44:58
"16920",1537181118584,39.8882563,4.2653094,16,2018-09-17 11:45:18
"16921",1537181138651,39.8882563,4.2653094,16,2018-09-17 11:45:38
"16922",1537181158709,39.8882563,4.2653094,16,2018-09-17 11:45:58
"16934",1537181198852,39.8882563,4.2653094,16,2018-09-17 11:46:38
"16935",1537181218897,39.8882563,4.2653094,16,2018-09-17 11:46:58
"16936",1537181238958,39.8882563,4.2653094,16,2018-09-17 11:47:18
"16960",1537181293983,39.888244,4.2652561,10,2018-09-17 11:48:13
"16961",1537181314010,39.888244,4.2652561,10,2018-09-17 11:48:34
"16962",1537181334057,39.888244,4.2652561,10,2018-09-17 11:48:54
"16963",1537181354128,39.888244,4.2652561,10,2018-09-17 11:49:14
"16964",1537181374175,39.888244,4.2652561,10,2018-09-17 11:49:34
"16965",1537181394252,39.888244,4.2652561,10,2018-09-17 11:49:54
"16966",1537181414306,39.888244,4.2652561,10,2018-09-17 11:50:14
"16967",1537181434366,39.888244,4.2652561,10,2018-09-17 11:50:34
"16968",1537181454466,39.888244,4.2652561,10,2018-09-17 11:50:54
"16969",1537181584509,39.888244,4.2652561,10,2018-09-17 11:53:04
"16981",1537181720261,39.8882407,4.2652508,14,2018-09-17 11:55:20
"16982",1537181765882,39.8882273,4.2652849,15,2018-09-17 11:56:05
"16992",1537181886058,39.8882273,4.2652849,15,2018-09-17 11:58:06
"17004",1537182075241,39.8882326,4.2652606,15,2018-09-17 12:01:15
"17016",1537182329479,39.8881806,4.2652817,14,2018-09-17 12:05:29
"17039",1537182663355,39.8881961,4.2652632,14,2018-09-17 12:11:03
"17051",1537182815381,39.8881966,4.2652561,14,2018-09-17 12:13:35
"17063",1537183055595,39.8881966,4.2652561,14,2018-09-17 12:17:35
"17086",1537183355827,39.8882222,4.2652678,14,2018-09-17 12:22:35
"17098",1537183574278,39.8882338,4.2652709,14,2018-09-17 12:26:14
"17099",1537183655309,39.8882412,4.2652759,14,2018-09-17 12:27:35
"17111",1537183922885,39.8882338,4.265264,14,2018-09-17 12:32:02
"17134",1537184294480,39.8882323,4.2652614,14,2018-09-17 12:38:14
"17192",1537185201427,39.8860482,4.2725185,33,2018-09-17 12:53:21
"17193",1537185216999,39.8859383,4.2724798,10,2018-09-17 12:53:36
"17194",1537185231999,39.8855054,4.2724116,10,2018-09-17 12:53:51
"17279",1537186121221,39.8827262,4.2794045,35,2018-09-17 13:08:41
"17314",1537186515303,39.8785489,4.2812986,16,2018-09-17 13:15:15
"17315",1537186643558,39.8786544,4.2812234,16,2018-09-17 13:17:23
"17369",1537187347627,39.8786544,4.2812234,16,2018-09-17 13:29:07
"17370",1537187365702,39.8786544,4.2812234,16,2018-09-17 13:29:25
"17371",1537187467671,39.8786544,4.2812234,16,2018-09-17 13:31:07
"17372",1537187767706,39.8786544,4.2812234,16,2018-09-17 13:36:07
"17373",1537188067762,39.8786544,4.2812234,16,2018-09-17 13:41:07
"17374",1537188367794,39.8786544,4.2812234,16,2018-09-17 13:46:07
"17397",1537188667845,39.8786544,4.2812234,16,2018-09-17 13:51:07
"17398",1537188910704,39.8786544,4.2812234,16,2018-09-17 13:55:10
"17410",1537189210851,39.8786544,4.2812234,16,2018-09-17 14:00:10
"17411",1537189330894,39.8786544,4.2812234,16,2018-09-17 14:02:10
"17422",1537189510730,39.8786544,4.2812234,16,2018-09-17 14:05:10
"17433",1537189750887,39.8786544,4.2812234,16,2018-09-17 14:09:10
"17455",1537190110992,39.8786544,4.2812234,16,2018-09-17 14:15:10
"17476",1537190471071,39.8786544,4.2812234,16,2018-09-17 14:21:11
"17487",1537190711104,39.8786544,4.2812234,16,2018-09-17 14:25:11
"17509",1537191013126,39.8786544,4.2812234,33,2018-09-17 14:30:13
"17533",1537191377148,39.8786544,4.2812234,33,2018-09-17 14:36:17
"17544",1537191617186,39.8786544,4.2812234,33,2018-09-17 14:40:17
"17545",1537191737203,39.8786544,4.2812234,33,2018-09-17 14:42:17
"17546",1537191857213,39.8786544,4.2812234,33,2018-09-17 14:44:17
"17559",1537192097257,39.8786544,4.2812234,33,2018-09-17 14:48:17
"17581",1537192457292,39.8786544,4.2812234,33,2018-09-17 14:54:17
"17582",1537192480852,39.8786544,4.2812234,16,2018-09-17 14:54:40
"17603",1537192821846,39.8786544,4.2812234,16,2018-09-17 15:00:21
"17604",1537192941854,39.8786544,4.2812234,16,2018-09-17 15:02:21
"17615",1537193061862,39.8786544,4.2812234,16,2018-09-17 15:04:21
"17616",1537193361889,39.8786544,4.2812234,16,2018-09-17 15:09:21
"17639",1537193781982,39.8786544,4.2812234,16,2018-09-17 15:16:21
"17697",1537194622048,39.8786544,4.2812234,16,2018-09-17 15:30:22
"17698",1537194751542,39.8786544,4.2812234,16,2018-09-17 15:32:31
"17701",1537194985114,39.8786544,4.2812234,16,2018-09-17 15:36:25
"17702",1537195105536,39.8786544,4.2812234,16,2018-09-17 15:38:25
"17703",1537195260086,39.8786544,4.2812234,16,2018-09-17 15:41:00
"17704",1537195278575,39.8786544,4.2812234,16,2018-09-17 15:41:18
"17705",1537195441091,39.8786544,4.2812234,16,2018-09-17 15:44:01
"17708",1537196127099,39.8786544,4.2812234,16,2018-09-17 15:55:27
"17709",1537196235543,39.8786544,4.2812234,16,2018-09-17 15:57:15
"17736",1537198372263,39.8786544,4.2812234,16,2018-09-17 16:32:52
"17748",1537198385019,39.8786544,4.2812234,16,2018-09-17 16:33:05
"17749",1537198400830,39.8786544,4.2812234,16,2018-09-17 16:33:20
"17750",1537198523674,39.8786544,4.2812234,16,2018-09-17 16:35:23
"17761",1537199152955,39.8786544,4.2812234,16,2018-09-17 16:45:52
"17762",1537200288322,39.8786544,4.2812234,16,2018-09-17 17:04:48
"17763",1537200888345,39.8786544,4.2812234,16,2018-09-17 17:14:48
"17764",1537200956236,39.8786544,4.2812234,16,2018-09-17 17:15:56
"17765",1537201556218,39.8786544,4.2812234,16,2018-09-17 17:25:56
"17766",1537202757034,39.8786544,4.2812234,16,2018-09-17 17:45:57
"17767",1537203745917,39.8786544,4.2812234,16,2018-09-17 18:02:25
"17768",1537204345936,39.8786544,4.2812234,16,2018-09-17 18:12:25
"17769",1537204560322,39.8786544,4.2812234,16,2018-09-17 18:16:00
"17770",1537205160378,39.8786544,4.2812234,16,2018-09-17 18:26:00
"17773",1537206431439,39.8786407,4.2812183,14,2018-09-17 18:47:11
"17832",1537207522017,39.8786889,4.2918413,16,2018-09-17 19:05:22
"17866",1537208227213,39.8785622,4.2928178,16,2018-09-17 19:17:07
"17867",1537208257268,39.8785795,4.2928455,16,2018-09-17 19:17:37
"17868",1537208357100,39.8785795,4.2928455,16,2018-09-17 19:19:17
"17869",1537208550063,39.8785483,4.2927878,16,2018-09-17 19:22:30
"17870",1537208858152,39.8785483,4.2927878,16,2018-09-17 19:27:38
"17871",1537209186124,39.8785507,4.2927993,14,2018-09-17 19:33:06
"17872",1537209492123,39.87858,4.2928361,16,2018-09-17 19:38:12
"17873",1537209807159,39.8785132,4.2928307,16,2018-09-17 19:43:27
"17874",1537210111069,39.878547,4.2928171,15,2018-09-17 19:48:31
"17875",1537210412141,39.8785437,4.2927905,16,2018-09-17 19:53:32
"17876",1537210713033,39.878562,4.2928182,15,2018-09-17 19:58:33
"17877",1537210889977,39.8785513,4.2928148,14,2018-09-17 20:01:29
"17878",1537211146416,39.8785659,4.2928027,14,2018-09-17 20:05:46
"17879",1537211507030,39.8785624,4.2928037,14,2018-09-17 20:11:47
"17880",1537212690989,39.8785545,4.292806,16,2018-09-17 20:31:30
"17892",1537213355056,39.8785508,4.2927997,14,2018-09-17 20:42:35
"17913",1537213768167,39.8785665,4.2928075,16,2018-09-17 20:49:28
"17914",1537213822255,39.8785698,4.2928025,16,2018-09-17 20:50:22
"17915",1537213984292,39.8785698,4.2928025,16,2018-09-17 20:53:04
"17926",1537214129128,39.8785698,4.2928025,16,2018-09-17 20:55:29
"17927",1537214173040,39.878569,4.2928294,14,2018-09-17 20:56:13
"17928",1537214474433,39.8785469,4.2928072,16,2018-09-17 21:01:14
"17929",1537214775105,39.8785828,4.2928574,16,2018-09-17 21:06:15
"17930",1537215076154,39.8785858,4.29283,14,2018-09-17 21:11:16
"17931",1537215394164,39.8785858,4.29283,14,2018-09-17 21:16:34
"17932",1537215698162,39.8785749,4.2928069,15,2018-09-17 21:21:38
"17933",1537215998972,39.878568,4.2928589,15,2018-09-17 21:26:38
"17936",1537216241163,39.8780515,4.2915938,15,2018-09-17 21:30:41
"17941",1537216602239,39.8793014,4.2867231,29,2018-09-17 21:36:42
"17969",1537217204248,39.878653,4.2812449,15,2018-09-17 21:46:44
"17991",1537217343050,39.8786544,4.2812234,16,2018-09-17 21:49:03
"18003",1537217416258,39.8786544,4.2812234,16,2018-09-17 21:50:16
"18004",1537217549847,39.8786544,4.2812234,16,2018-09-17 21:52:29
"18005",1537217578893,39.8786544,4.2812234,16,2018-09-17 21:52:58
"18006",1537217631005,39.8786544,4.2812234,16,2018-09-17 21:53:51
"18007",1537217654357,39.8786544,4.2812234,16,2018-09-17 21:54:14
"18018",1537217843559,39.8786544,4.2812234,16,2018-09-17 21:57:23
"18050",1537218202584,39.8786544,4.2812234,16,2018-09-17 22:03:22
"18061",1537218385708,39.8786544,4.2812234,16,2018-09-17 22:06:25
"18073",1537218537876,39.8786544,4.2812234,16,2018-09-17 22:08:57
"18096",1537218897984,39.8786544,4.2812234,16,2018-09-17 22:14:57
"18116",1537219258150,39.8786544,4.2812234,16,2018-09-17 22:20:58
"18128",1537219500174,39.8786544,4.2812234,16,2018-09-17 22:25:00
"18142",1537219783103,39.8786544,4.2812234,16,2018-09-17 22:29:43
"18143",1537219921089,39.8786544,4.2812234,16,2018-09-17 22:32:01
"18144",1537220051443,39.8786544,4.2812234,16,2018-09-17 22:34:11
"18145",1537220051691,39.8786544,4.2812234,16,2018-09-17 22:34:11
"18146",1537220171481,39.8786544,4.2812234,16,2018-09-17 22:36:11
"18147",1537220220979,39.8786544,4.2812234,16,2018-09-17 22:37:00
"18148",1537220521146,39.8786544,4.2812234,16,2018-09-17 22:42:01
"18160",1537220821130,39.8786544,4.2812234,16,2018-09-17 22:47:01
"18183",1537221181329,39.8786544,4.2812234,16,2018-09-17 22:53:01
"18184",1537221361128,39.8786544,4.2812234,16,2018-09-17 22:56:01
"18185",1537221507118,39.8786544,4.2812234,16,2018-09-17 22:58:27
"18186",1537221687253,39.8786544,4.2812234,16,2018-09-17 23:01:27
"18197",1537221927292,39.8786544,4.2812234,16,2018-09-17 23:05:27
"18209",1537222167363,39.8786544,4.2812234,16,2018-09-17 23:09:27
"18221",1537222407432,39.8786544,4.2812234,16,2018-09-17 23:13:27
"18232",1537222647486,39.8786544,4.2812234,16,2018-09-17 23:17:27
"18243",1537222887510,39.8786544,4.2812234,16,2018-09-17 23:21:27
"18254",1537223127534,39.8786544,4.2812234,16,2018-09-17 23:25:27
"18265",1537223367570,39.8786544,4.2812234,16,2018-09-17 23:29:27
"18276",1537223787610,39.8786544,4.2812234,16,2018-09-17 23:36:27
"18277",1537223842915,39.8786544,4.2812234,16,2018-09-17 23:37:22
"18278",1537224143083,39.8786544,4.2812234,16,2018-09-17 23:42:23
"18302",1537224515949,39.8786544,4.2812234,16,2018-09-17 23:48:35
"18325",1537224845882,39.8786544,4.2812234,16,2018-09-17 23:54:05
"18337",1537225028350,39.8786254,4.2812375,15,2018-09-17 23:57:08
"18397",1537225786131,39.8786544,4.2812234,16,2018-09-18 00:09:46
"18402",1537226026225,39.8786544,4.2812234,16,2018-09-18 00:13:46
"18414",1537226178991,39.8786544,4.2812234,16,2018-09-18 00:16:18
"18425",1537226419103,39.8786544,4.2812234,16,2018-09-18 00:20:19
"18437",1537226659182,39.8786544,4.2812234,16,2018-09-18 00:24:19
"18438",1537226729836,39.8786544,4.2812234,16,2018-09-18 00:25:29
"18449",1537226849994,39.8786544,4.2812234,16,2018-09-18 00:27:29
"18450",1537227334455,39.8786544,4.2812234,16,2018-09-18 00:35:34
"18451",1537227989758,39.8786544,4.2812234,16,2018-09-18 00:46:29
"18452",1537228590700,39.8786404,4.2812176,14,2018-09-18 00:56:30
"18453",1537229247554,39.8786544,4.2812234,16,2018-09-18 01:07:27
"18454",1537229847669,39.8786544,4.2812234,16,2018-09-18 01:17:27
"18455",1537230509805,39.8786544,4.2812234,16,2018-09-18 01:28:29
"18456",1537231159182,39.8786544,4.2812234,16,2018-09-18 01:39:19
"18457",1537231816231,39.8786544,4.2812234,16,2018-09-18 01:50:16
"18458",1537232418648,39.8786544,4.2812234,16,2018-09-18 02:00:18
"18459",1537233063054,39.8786544,4.2812234,16,2018-09-18 02:11:03
"18460",1537233674777,39.8786544,4.2812234,16,2018-09-18 02:21:14
"18461",1537234334614,39.8786544,4.2812234,16,2018-09-18 02:32:14
"18462",1537235928908,39.8786544,4.2812234,16,2018-09-18 02:58:48
"18463",1537235932638,39.8786544,4.2812234,16,2018-09-18 02:58:52
"18466",1537257106510,39.8786544,4.2812234,16,2018-09-18 08:51:46
"18467",1537257477713,39.8786544,4.2812234,16,2018-09-18 08:57:57
"18468",1537257951859,39.8786544,4.2812234,16,2018-09-18 09:05:51
"18469",1537258071874,39.8786544,4.2812234,16,2018-09-18 09:07:51
"18481",1537258317908,39.8786544,4.2812234,16,2018-09-18 09:11:57
"18482",1537258437948,39.8786544,4.2812234,16,2018-09-18 09:13:57
"18485",1537258557989,39.8786544,4.2812234,16,2018-09-18 09:15:57
"18486",1537259460123,39.8786544,4.2812234,16,2018-09-18 09:31:00
"18487",1537259505337,39.8786544,4.2812234,16,2018-09-18 09:31:45
"18498",1537259509231,39.8786544,4.2812234,16,2018-09-18 09:31:49
"18499",1537259538343,39.8786544,4.2812234,16,2018-09-18 09:32:18
"18500",1537259663453,39.8786544,4.2812234,16,2018-09-18 09:34:23
"18571",1537260819220,39.8786544,4.2812234,16,2018-09-18 09:53:39
"18572",1537260939256,39.8786544,4.2812234,16,2018-09-18 09:55:39
"18573",1537261032111,39.8786544,4.2812234,16,2018-09-18 09:57:12
"18574",1537261059287,39.8786544,4.2812234,16,2018-09-18 09:57:39
"18575",1537261341546,39.8786544,4.2812234,16,2018-09-18 10:02:21
"18576",1537261941523,39.8786544,4.2812234,16,2018-09-18 10:12:21
"18577",1537262310116,39.8786544,4.2812234,16,2018-09-18 10:18:30
"18612",1537262888284,39.8786544,4.2812234,16,2018-09-18 10:28:08
"18624",1537262999401,39.8786544,4.2812234,16,2018-09-18 10:29:59
"18625",1537263055074,39.8786544,4.2812234,16,2018-09-18 10:30:55
"18636",1537263244749,39.8786544,4.2812234,16,2018-09-18 10:34:04
"18648",1537263565845,39.8786544,4.2812234,16,2018-09-18 10:39:25
"18649",1537263685899,39.8786544,4.2812234,16,2018-09-18 10:41:25
"18650",1537263805927,39.8786544,4.2812234,16,2018-09-18 10:43:25
"18673",1537264165998,39.8786544,4.2812234,16,2018-09-18 10:49:25
"18695",1537264526064,39.8786544,4.2812234,16,2018-09-18 10:55:26
"18708",1537264886195,39.8786544,4.2812234,16,2018-09-18 11:01:26
"18709",1537265040074,39.8786544,4.2812234,16,2018-09-18 11:04:00
"18710",1537265160158,39.8786544,4.2812234,16,2018-09-18 11:06:00
"18758",1537265520231,39.8786544,4.2812234,16,2018-09-18 11:12:00
"18868",1537266707999,39.8809409,4.1570436,12,2018-09-18 11:31:47
"18869",1537266723999,39.8817258,4.1544164,10,2018-09-18 11:32:03
"18880",1537266754999,39.8829544,4.1480176,10,2018-09-18 11:32:34
"18902",1537266801999,39.883369,4.1396092,16,2018-09-18 11:33:21
"18903",1537266816999,39.8819293,4.1377346,12,2018-09-18 11:33:36
"18962",1537267176999,39.8657298,4.1329049,10,2018-09-18 11:39:36
"18963",1537267177235,39.8657349,4.1328977,10,2018-09-18 11:39:37
"18989",1537267698487,39.8650407,4.1336759,15,2018-09-18 11:48:18
"19013",1537267976971,39.8648926,4.1337784,14,2018-09-18 11:52:56
"19037",1537268356641,39.8648926,4.1337785,14,2018-09-18 11:59:16
"19049",1537268596727,39.8648889,4.1337647,14,2018-09-18 12:03:16
"19126",1537269494154,39.8648876,4.1337661,14,2018-09-18 12:18:14
"19127",1537269615016,39.864884,4.133771,14,2018-09-18 12:20:15
"19139",1537269859209,39.8648911,4.1337812,15,2018-09-18 12:24:19
"19175",1537270226682,39.8645411,4.1333953,32,2018-09-18 12:30:26
"19186",1537270367948,39.8648898,4.1337836,15,2018-09-18 12:32:47
"19227",1537271127705,39.8657419,4.1328603,29,2018-09-18 12:45:27
"19249",1537271396595,39.8656568,4.1331981,13,2018-09-18 12:49:56
"19261",1537271428000,39.8656841,4.1332102,10,2018-09-18 12:50:28
"19262",1537271444000,39.8656836,4.1332105,10,2018-09-18 12:50:44
"19263",1537271459000,39.8656831,4.1332107,10,2018-09-18 12:50:59
"19264",1537271475000,39.8656916,4.1332121,10,2018-09-18 12:51:15
"19265",1537271490000,39.8657506,4.1339817,10,2018-09-18 12:51:30
"19277",1537271518000,39.8665057,4.1355728,10,2018-09-18 12:51:58
"19278",1537271530000,39.8665361,4.1355954,10,2018-09-18 12:52:10
"19279",1537271531000,39.8665362,4.1355954,10,2018-09-18 12:52:11
"19291",1537271563000,39.8656627,4.1364385,10,2018-09-18 12:52:43
"19315",1537271581000,39.8650042,4.1370715,10,2018-09-18 12:53:01
"19316",1537271590646,39.865384,4.1373785,10,2018-09-18 12:53:10
"19317",1537271591000,39.865384,4.1373785,10,2018-09-18 12:53:11
"19329",1537271622000,39.8666988,4.1380881,10,2018-09-18 12:53:42
"19341",1537271641000,39.8682856,4.138674,10,2018-09-18 12:54:01
"19342",1537271651000,39.8689761,4.1386475,10,2018-09-18 12:54:11
"19354",1537271682000,39.869778,4.1377443,10,2018-09-18 12:54:42
"19366",1537271701000,39.8697915,4.1369225,10,2018-09-18 12:55:01
"19367",1537271712000,39.8703293,4.1368066,10,2018-09-18 12:55:12
"19379",1537271743000,39.8726559,4.1367635,10,2018-09-18 12:55:43
"19391",1537271765000,39.8744217,4.1366588,10,2018-09-18 12:56:05
"19392",1537271772000,39.87476,4.1366607,10,2018-09-18 12:56:12
"19393",1537271788000,39.8761676,4.136469,10,2018-09-18 12:56:28
"19394",1537271803000,39.8774308,4.1361622,10,2018-09-18 12:56:43
"19406",1537271823000,39.8792704,4.1362474,10,2018-09-18 12:57:03
"19407",1537271833000,39.8800865,4.1367356,10,2018-09-18 12:57:13
"19408",1537271848000,39.8808372,4.1373203,10,2018-09-18 12:57:28
"19409",1537271864000,39.8814583,4.1370531,10,2018-09-18 12:57:44
"19421",1537271883000,39.882645,4.1389407,10,2018-09-18 12:58:03
"19422",1537271894000,39.8837518,4.1400598,10,2018-09-18 12:58:14
"19423",1537271895000,39.8838577,4.1401121,10,2018-09-18 12:58:15
"19424",1537271896000,39.8839568,4.1401653,10,2018-09-18 12:58:16
"19425",1537271897000,39.8840499,4.1402326,10,2018-09-18 12:58:17
"19426",1537271898000,39.8841277,4.1403303,10,2018-09-18 12:58:18
"19427",1537271899000,39.8842027,4.1404401,10,2018-09-18 12:58:19
"19428",1537271900000,39.8842508,4.1405815,10,2018-09-18 12:58:20
"19429",1537271901000,39.8842633,4.1407383,10,2018-09-18 12:58:21
"19430",1537271916000,39.8836867,4.14396,12,2018-09-18 12:58:36
"19431",1537271931000,39.8830478,4.1473958,12,2018-09-18 12:58:51
"19432",1537271946000,39.8823547,4.1506807,24,2018-09-18 12:59:06
"19433",1537271952000,39.8821516,4.1521115,24,2018-09-18 12:59:12
"19434",1537271954000,39.8820878,4.152552,16,2018-09-18 12:59:14
"19435",1537271969000,39.8813526,4.1556245,16,2018-09-18 12:59:29
"19448",1537272004000,39.8804522,4.1619135,16,2018-09-18 13:00:04
"19449",1537272014000,39.8800332,4.1639202,12,2018-09-18 13:00:14
"19450",1537272015000,39.8799993,4.1641293,12,2018-09-18 13:00:15
"19451",1537272016000,39.87997,4.164338,12,2018-09-18 13:00:16
"19452",1537272017000,39.8799375,4.1645434,12,2018-09-18 13:00:17
"19453",1537272018000,39.8799152,4.164751,12,2018-09-18 13:00:18
"19454",1537272019000,39.8799101,4.1649499,12,2018-09-18 13:00:19
"19455",1537272020000,39.8798909,4.1651459,12,2018-09-18 13:00:20
"19456",1537272021000,39.8798575,4.1653282,12,2018-09-18 13:00:21
"19457",1537272022000,39.8798204,4.1654946,12,2018-09-18 13:00:22
"19458",1537272023000,39.8797893,4.1656462,16,2018-09-18 13:00:23
"19459",1537272024000,39.8797543,4.1657862,16,2018-09-18 13:00:24
"19460",1537272025000,39.8797226,4.1659255,16,2018-09-18 13:00:25
"19461",1537272026000,39.8796956,4.1660586,16,2018-09-18 13:00:26
"19462",1537272027000,39.8796731,4.1661728,16,2018-09-18 13:00:27
"19463",1537272028000,39.8796512,4.1662793,16,2018-09-18 13:00:28
"19464",1537272029000,39.8796243,4.1663708,16,2018-09-18 13:00:29
"19465",1537272030000,39.879587,4.1664489,16,2018-09-18 13:00:30
"19466",1537272031000,39.8795533,4.1665374,16,2018-09-18 13:00:31
"19467",1537272032000,39.8794956,4.1666134,16,2018-09-18 13:00:32
"19468",1537272033000,39.8794417,4.1666854,16,2018-09-18 13:00:33
"19469",1537272034000,39.8794004,4.1667566,16,2018-09-18 13:00:34
"19470",1537272035000,39.8794063,4.1668163,16,2018-09-18 13:00:35
"19471",1537272036000,39.8794421,4.1668962,16,2018-09-18 13:00:36
"19472",1537272037000,39.8794862,4.1669938,16,2018-09-18 13:00:37
"19473",1537272038000,39.8794892,4.1670997,12,2018-09-18 13:00:38
"19474",1537272039000,39.8794659,4.1672166,12,2018-09-18 13:00:39
"19475",1537272040000,39.879435,4.1673536,12,2018-09-18 13:00:40
"19476",1537272041000,39.8793824,4.1675194,12,2018-09-18 13:00:41
"19477",1537272042000,39.8793484,4.1677041,12,2018-09-18 13:00:42
"19478",1537272043000,39.8793119,4.1678975,12,2018-09-18 13:00:43
"19479",1537272044000,39.8792682,4.1680992,12,2018-09-18 13:00:44
"19480",1537272045000,39.8792321,4.1683027,12,2018-09-18 13:00:45
"19481",1537272046000,39.879191,4.1685065,12,2018-09-18 13:00:46
"19482",1537272047000,39.8791602,4.1687132,12,2018-09-18 13:00:47
"19483",1537272048000,39.8791235,4.1689164,12,2018-09-18 13:00:48
"19484",1537272049000,39.8790845,4.1691192,12,2018-09-18 13:00:49
"19485",1537272050000,39.8790352,4.169327,12,2018-09-18 13:00:50
"19486",1537272051000,39.8789938,4.1695421,12,2018-09-18 13:00:51
"19487",1537272052000,39.8789514,4.1697666,12,2018-09-18 13:00:52
"19488",1537272053000,39.8789059,4.1699941,12,2018-09-18 13:00:53
"19489",1537272054000,39.8788619,4.1702245,12,2018-09-18 13:00:54
"19490",1537272055000,39.878829,4.1704573,12,2018-09-18 13:00:55
"19491",1537272056000,39.8787946,4.17069,12,2018-09-18 13:00:56
"19492",1537272057000,39.8787588,4.1709204,12,2018-09-18 13:00:57
"19493",1537272058000,39.8787148,4.1711527,12,2018-09-18 13:00:58
"19494",1537272059000,39.8786779,4.1713782,12,2018-09-18 13:00:59
"19495",1537272060000,39.8786298,4.1716059,12,2018-09-18 13:01:00
"19496",1537272061000,39.8785896,4.1718334,12,2018-09-18 13:01:01
"19497",1537272062000,39.8785452,4.1720533,12,2018-09-18 13:01:02
"19498",1537272063000,39.8784977,4.1722729,12,2018-09-18 13:01:03
"19499",1537272064000,39.87845,4.1724981,12,2018-09-18 13:01:04
"19500",1537272065000,39.8784065,4.172712,12,2018-09-18 13:01:05
"19501",1537272066000,39.8783731,4.172938,12,2018-09-18 13:01:06
"19502",1537272067000,39.8783354,4.1731662,12,2018-09-18 13:01:07
"19503",1537272068000,39.8783021,4.1734031,12,2018-09-18 13:01:08
"19504",1537272069000,39.8782658,4.1736216,12,2018-09-18 13:01:09
"19505",1537272070000,39.8782261,4.173826,16,2018-09-18 13:01:10
"19506",1537272071000,39.8781956,4.1740402,16,2018-09-18 13:01:11
"19507",1537272072000,39.8781569,4.1742719,12,2018-09-18 13:01:12
"19508",1537272073000,39.8781192,4.1745037,12,2018-09-18 13:01:13
"19509",1537272074000,39.8780649,4.174738,12,2018-09-18 13:01:14
"19510",1537272075000,39.8780195,4.1749783,12,2018-09-18 13:01:15
